Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17703,30,4,1094.84,3,3,3,333,Champions
17704,164,2,885.19,2,2,3,223,At Risk
17705,25,10,1865.9,4,4,3,443,Champions
17706,39,30,19974.14,3,4,4,344,Champions
17707,180,8,609.3,2,4,2,242,At Risk
17708,183,4,884.1800000000001,2,3,3,233,At Risk
17709,165,5,671.01,2,3,2,232,At Risk
17710,419,1,293.5,1,1,1,111,Lost
17711,6,2,385.1,4,2,2,422,Loyal Customers
17712,40,1,522.91,3,1,2,312,Potential Loyalists
17713,377,4,1198.09,1,3,3,133,Hibernating
17714,316,5,1410.18,2,3,3,233,At Risk
17715,196,2,489.59999999999997,2,2,2,222,At Risk
17716,18,24,15956.970000000001,4,4,4,444,Champions
17717,417,1,376.92,1,1,2,112,Lost
17718,227,2,439.18,2,2,2,222,At Risk
17719,33,15,5396.04,3,4,4,344,Champions
17720,21,10,2768.91,4,4,4,444,Champions
17721,654,1,307.21000000000004,1,1,1,111,Lost
17722,91,5,4430.36,3,3,4,334,Champions
17723,122,7,3378.4000000000005,2,4,4,244,At Risk
17724,66,3,1033.0,3,3,3,333,Champions
17725,11,11,3439.08,4,4,4,444,Champions
17726,390,7,1092.06,1,4,3,143,Hibernating
17727,10,1,1060.25,4,1,3,413,Potential Loyalists
17728,61,4,3650.91,3,3,4,334,Champions
17729,591,1,438.65000000000003,1,1,2,112,Lost
17730,24,19,7111.1,4,4,4,444,Champions
17731,74,6,1708.99,3,3,3,333,Champions
17732,363,8,2470.39,2,4,4,244,At Risk
17733,34,2,692.19,3,2,2,322,Loyal Customers
17734,49,6,1442.32,3,3,3,333,Champions
17735,32,25,16351.33,3,4,4,344,Champions
17736,4,3,377.44,4,3,2,432,Loyal Customers
17737,4,2,168.24,4,2,1,421,Loyal Customers
17738,14,13,4183.56,4,4,4,444,Champions
17739,7,18,7730.59,4,4,4,444,Champions
17740,384,6,426.90000000000003,1,3,2,132,Hibernating
17741,402,2,101.1,1,2,1,121,Lost
17742,108,11,2098.48,2,4,3,243,At Risk
17743,443,1,229.2,1,1,1,111,Lost
17744,21,6,1918.76,4,3,3,433,Champions
17745,473,2,600.34,1,2,2,122,Lost
17746,235,4,904.1800000000001,2,3,3,233,At Risk
17747,108,1,71.4,2,1,1,211,Lost
17748,522,1,358.15,1,1,2,112,Lost
17749,173,3,1026.18,2,3,3,233,At Risk
17750,31,8,1607.21,3,4,3,343,Champions
17751,416,1,157.85999999999999,1,1,1,111,Lost
17752,354,1,80.64,2,1,1,211,Lost
17753,459,4,382.06,1,3,2,132,Hibernating
17754,33,12,4259.59,3,4,4,344,Champions
17756,371,3,728.75,2,3,2,232,At Risk
17757,9,54,8949.95,4,4,4,444,Champions
17758,14,12,4964.03,4,4,4,444,Champions
17759,12,5,1261.88,4,3,3,433,Champions
17760,17,6,918.93,4,3,3,433,Champions
17761,28,1,712.78,3,1,2,312,Potential Loyalists
17762,451,1,129.75,1,1,1,111,Lost
17763,258,4,86.15,2,3,1,231,At Risk
17764,46,5,1513.57,3,3,3,333,Champions
17765,154,4,524.0,2,3,2,232,At Risk
17766,376,2,299.61,2,2,1,221,At Risk
17767,10,2,413.05,4,2,2,422,Loyal Customers
17768,3,7,3292.73,4,4,4,444,Champions
17769,8,17,7053.38,4,4,4,444,Champions
17770,194,5,1143.27,2,3,3,233,At Risk
17771,52,4,387.41,3,3,2,332,Loyal Customers
17772,6,3,360.75,4,3,2,432,Loyal Customers
17773,509,2,575.37,1,2,2,122,Lost
17774,92,9,3273.83,3,4,4,344,Champions
17775,250,1,56.4,2,1,1,211,Lost
17776,382,2,330.56,1,2,1,121,Lost
17777,20,3,647.56,4,3,2,432,Loyal Customers
17778,657,1,197.70000000000002,1,1,1,111,Lost
17779,16,3,650.32,4,3,2,432,Loyal Customers
17780,662,3,346.56,1,3,2,132,Hibernating
17781,154,2,188.02,2,2,1,221,At Risk
17782,378,2,679.02,1,2,2,122,Lost
17783,67,3,376.96,3,3,2,332,Loyal Customers
17784,545,1,112.86,1,1,1,111,Lost
17785,48,3,403.38,3,3,2,332,Loyal Customers
17786,81,2,266.85,3,2,1,321,Loyal Customers
17787,148,4,2553.82,2,3,4,234,At Risk
17788,69,2,1117.9,3,2,3,323,Loyal Customers
17789,277,2,397.15,2,2,2,222,At Risk
17790,22,20,2779.41,4,4,4,444,Champions
17791,25,1,106.1,4,1,1,411,Potential Loyalists
17792,462,2,368.35,1,2,2,122,Lost
17793,20,1,300.34,4,1,1,411,Potential Loyalists
17794,682,2,147.3,1,2,1,121,Lost
17795,175,2,342.83,2,2,2,222,At Risk
17796,35,7,1351.04,3,4,3,343,Champions
17797,17,8,1971.8700000000001,4,4,3,443,Champions
17798,577,1,178.07,1,1,1,111,Lost
17799,17,20,6246.93,4,4,4,444,Champions
17800,33,9,1187.21,3,4,3,343,Champions
17801,446,3,770.03,1,3,2,132,Hibernating
17802,77,10,5046.42,3,4,4,344,Champions
17803,387,1,184.66,1,1,1,111,Lost
17804,371,3,383.78000000000003,2,3,2,232,At Risk
17805,69,2,927.03,3,2,3,323,Loyal Customers
17806,6,1,546.04,4,2,2,422,Loyal Customers
17807,390,3,437.87,1,3,2,132,Hibernating
17808,544,4,262.64,1,3,1,131,Hibernating
17809,12,20,11337.39,4,4,4,444,Champions
17810,664,2,373.16,1,2,2,122,Lost
17811,3,46,9367.9,4,4,4,444,Champions
17812,8,7,1105.29,4,4,3,443,Champions
17813,9,5,1698.07,4,3,3,433,Champions
17814,370,2,1609.37,2,2,3,223,At Risk
17815,388,1,591.96,1,2,2,122,Lost
17816,32,6,112.32,3,3,1,331,Loyal Customers
17817,272,5,670.17,2,3,2,232,At Risk
17818,733,1,124.78,1,2,1,121,Lost
17819,67,12,6612.52,3,4,4,344,Champions
17820,369,1,180.60999999999999,2,2,1,221,At Risk
17821,401,1,334.62,1,2,1,121,Lost
17822,415,5,2162.93,1,3,3,133,Hibernating
17823,416,2,449.25,1,2,2,122,Lost
17824,46,1,298.4,3,2,1,321,Loyal Customers
17825,594,4,701.96,1,3,2,132,Hibernating
17826,369,1,133.34,2,2,1,221,At Risk
17827,237,5,1969.31,2,3,3,233,At Risk
17828,18,4,1820.09,4,3,3,433,Champions
17829,294,5,4756.74,2,3,4,234,At Risk
17830,257,2,287.65000000000003,2,2,1,221,At Risk
17831,28,1,35.400000000000006,3,2,1,321,Loyal Customers
17832,45,1,155.37,3,2,1,321,Loyal Customers
17833,718,1,338.46000000000004,1,2,1,121,Lost
17834,410,2,689.6700000000001,1,2,2,122,Lost
17835,5,2,228.1,4,2,1,421,Loyal Customers
17836,42,1,110.21000000000001,3,2,1,321,Loyal Customers
17837,37,8,1541.23,3,4,3,343,Champions
17838,22,13,6507.5,4,4,4,444,Champions
17839,37,1,318.15,3,2,1,321,Loyal Customers
17840,439,1,175.9,1,2,1,121,Lost
17841,2,209,68283.27,4,4,4,444,Champions
17842,597,1,430.69,1,2,2,122,Lost
17843,298,2,320.4,2,2,1,221,At Risk
17844,102,1,51.559999999999995,2,2,1,221,At Risk
17845,550,4,596.09,1,3,2,132,Hibernating
17846,80,1,2033.1,3,2,3,323,Loyal Customers
17847,511,2,129.69,1,2,1,121,Lost
17848,76,30,3559.11,3,4,4,344,Champions
17849,213,8,1063.76,2,4,3,243,At Risk
17850,363,155,56600.08,2,4,4,244,At Risk
17851,417,6,1552.35,1,3,3,133,Hibernating
17852,7,5,657.8100000000001,4,3,2,432,Loyal Customers
17853,402,3,1596.29,1,3,3,133,Hibernating
17854,180,6,1068.5,2,3,3,233,At Risk
17855,363,1,417.94,2,2,2,222,At Risk
17856,229,3,1142.63,2,3,3,233,At Risk
17857,12,22,25702.64,4,4,4,444,Champions
17858,1,30,12754.9,4,4,4,444,Champions
17859,300,1,141.92,2,2,1,221,At Risk
17860,362,4,963.64,2,3,3,233,At Risk
17861,20,17,4650.55,4,4,4,444,Champions
17862,319,4,1254.89,2,3,3,233,At Risk
17863,54,12,5745.2,3,4,4,344,Champions
17864,8,5,876.57,4,3,3,433,Champions
17865,26,46,26312.190000000002,4,4,4,444,Champions
17866,138,3,1134.95,2,3,3,233,At Risk
17867,25,15,1582.0500000000002,4,4,3,443,Champions
17868,381,1,227.15,1,2,1,121,Lost
17869,102,7,1027.96,2,4,3,243,At Risk
17870,10,12,2829.84,4,4,4,444,Champions
17871,200,5,1068.95,2,3,3,233,At Risk
17872,377,1,235.87,1,2,1,121,Lost
17873,75,18,6470.280000000001,3,4,4,344,Champions
17874,181,6,683.46,2,3,2,232,At Risk
17875,683,1,167.1,1,2,1,121,Lost
17876,395,3,3424.02,1,3,4,134,Hibernating
17877,166,1,237.61,2,2,1,221,At Risk
17878,39,3,1378.93,3,3,3,333,Champions
17879,169,1,178.52,2,2,1,221,At Risk
17880,360,3,824.9200000000001,2,3,2,232,At Risk
17881,299,1,133.35,2,2,1,221,At Risk
17882,374,2,291.56,2,2,1,221,At Risk
17883,9,6,807.23,4,3,2,432,Loyal Customers
17884,307,19,2916.46,2,4,4,244,At Risk
17885,7,1,156.34,4,2,1,421,Loyal Customers
17886,27,6,1572.55,3,3,3,333,Champions
17887,124,1,111.35,2,2,1,221,At Risk
17888,16,25,1807.44,4,4,3,443,Champions
17889,207,7,746.42,2,4,2,242,At Risk
17890,318,2,586.89,2,2,2,222,At Risk
17891,157,1,203.85999999999999,2,2,1,221,At Risk
17892,51,3,244.1,3,3,1,331,Loyal Customers
17893,220,1,107.21,2,2,1,221,At Risk
17894,67,18,2411.35,3,4,4,344,Champions
17895,39,1,95.45,3,2,1,321,Loyal Customers
17896,18,1,256.32,4,2,1,421,Loyal Customers
17897,168,9,2518.06,2,4,4,244,At Risk
17898,80,4,299.18,3,3,1,331,Loyal Customers
17899,154,1,154.55,2,2,1,221,At Risk
17900,185,2,112.19999999999999,2,2,1,221,At Risk
17901,24,3,260.08,4,3,1,431,Loyal Customers
17902,542,1,216.4,1,2,1,121,Lost
17903,389,1,381.09000000000003,1,2,2,122,Lost
17904,17,1,181.07,4,2,1,421,Loyal Customers
17905,66,13,2379.37,3,4,4,344,Champions
17906,242,1,72.9,2,2,1,221,At Risk
17907,636,1,291.76,1,2,1,121,Lost
17908,364,5,1395.75,2,3,3,233,At Risk
17909,733,1,110.05,1,2,1,121,Lost
17910,721,1,261.7,1,2,1,121,Lost
17911,4,1,366.23,4,2,2,422,Loyal Customers
17912,305,6,374.55,2,3,2,232,At Risk
17913,54,14,3429.29,3,4,4,344,Champions
17915,546,1,225.78,1,2,1,121,Lost
17916,624,2,43.87,1,2,1,121,Lost
17917,40,3,335.03,3,3,1,331,Loyal Customers
17918,496,3,396.39,1,3,2,132,Hibernating
17919,83,2,1840.3200000000002,3,2,3,323,Loyal Customers
17920,3,53,23968.4,4,4,4,444,Champions
17921,59,10,2394.36,3,4,4,344,Champions
17922,538,1,170.4,1,2,1,121,Lost
17923,277,3,497.0,2,3,2,232,At Risk
17924,7,8,3536.7000000000003,4,4,4,444,Champions
17925,363,1,488.16,2,2,2,222,At Risk
17926,128,5,1035.49,2,3,3,233,At Risk
17927,717,1,294.0,1,2,1,121,Lost
17928,40,3,341.24,3,3,1,331,Loyal Customers
17929,6,12,3082.1,4,4,4,444,Champions
17930,31,13,4275.22,3,4,4,344,Champions
17931,129,14,3402.2400000000002,2,4,4,244,At Risk
17932,24,3,1331.57,4,3,3,433,Champions
17933,627,1,114.69,1,2,1,121,Lost
17934,47,3,1049.15,3,3,3,333,Champions
17935,133,7,686.14,2,4,2,242,At Risk
17937,4,7,4301.22,4,4,4,444,Champions
17938,415,1,144.29,1,2,1,121,Lost
17939,155,1,99.14,2,2,1,221,At Risk
17940,44,16,30306.79,3,4,4,344,Champions
17941,126,4,1433.28,2,3,3,233,At Risk
17942,3,1,77.50000000000001,4,2,1,421,Loyal Customers
17944,418,1,74.99,1,2,1,121,Lost
17945,692,3,360.35,1,3,2,132,Hibernating
17946,228,2,149.57999999999998,2,2,1,221,At Risk
17947,33,1,176.68,3,2,1,321,Loyal Customers
17948,143,1,358.56000000000006,2,2,2,222,At Risk
17949,3,116,116684.08,4,4,4,444,Champions
17950,67,7,1429.46,3,4,3,343,Champions
17951,35,4,1636.0800000000002,3,3,3,333,Champions
17952,373,4,788.46,2,3,2,232,At Risk
17953,535,1,159.17000000000002,1,2,1,121,Lost
17954,63,18,3653.69,3,4,4,344,Champions
17955,194,6,949.9,2,3,3,233,At Risk
17956,244,1,12.75,2,2,1,221,At Risk
17957,61,1,111.68,3,2,1,321,Loyal Customers
17958,112,2,973.88,2,2,3,223,At Risk
17959,587,1,140.75,1,2,1,121,Lost
17960,166,3,135.08,2,3,1,231,At Risk
17961,16,100,2994.29,4,4,4,444,Champions
17962,137,4,666.96,2,3,2,232,At Risk
17963,466,4,643.16,1,3,2,132,Hibernating
17964,27,2,724.97,3,2,2,322,Loyal Customers
17965,33,29,7157.2,3,4,4,344,Champions
17966,33,10,1963.92,3,4,3,343,Champions
17967,363,2,335.69,2,2,1,221,At Risk
17968,364,4,867.79,2,3,2,232,At Risk
17969,162,20,2354.29,2,4,4,244,At Risk
17970,206,1,562.79,2,2,2,222,At Risk
17971,543,1,161.94,1,2,1,121,Lost
17972,237,1,135.19,2,2,1,221,At Risk
17973,47,1,337.04,3,2,1,321,Loyal Customers
17974,20,6,1739.09,4,3,3,433,Champions
17975,10,24,7010.43,4,4,4,444,Champions
17976,363,1,643.58,2,2,2,222,At Risk
17977,24,2,1511.45,4,2,3,423,Loyal Customers
17978,360,4,1460.9099999999999,2,3,3,233,At Risk
17979,31,4,732.41,3,3,2,332,Loyal Customers
17980,161,4,1012.72,2,3,3,233,At Risk
17981,406,1,239.12,1,2,1,121,Lost
17982,676,1,138.18,1,2,1,121,Lost
17983,390,1,171.71,1,2,1,121,Lost
17984,140,5,1152.19,2,3,3,233,At Risk
17985,17,1,631.35,4,2,2,422,Loyal Customers
17986,51,1,20.8,3,2,1,321,Loyal Customers
17987,180,5,965.4399999999999,2,3,3,233,At Risk
17988,7,14,489.54,4,4,2,442,Loyal Customers
17989,374,1,207.33,2,2,1,221,At Risk
17990,232,6,1527.6100000000001,2,3,3,233,At Risk
17991,220,3,300.3,2,3,1,231,At Risk
17992,385,1,252.88,1,2,1,121,Lost
17993,612,1,225.99,1,2,1,121,Lost
17994,117,11,2270.0299999999997,2,4,3,243,At Risk
17995,277,3,495.48,2,3,2,232,At Risk
17996,375,3,482.33,2,3,2,232,At Risk
17997,69,8,1962.46,3,4,3,343,Champions
17998,375,3,639.24,2,3,2,232,At Risk
17999,32,3,718.8,3,3,2,332,Loyal Customers
18000,559,1,124.25,1,2,1,121,Lost
18001,7,6,924.14,4,3,3,433,Champions
18002,371,4,244.37,2,3,1,231,At Risk
18003,371,1,353.51,2,2,2,222,At Risk
18004,357,1,157.92,2,2,1,221,At Risk
18005,42,1,132.07,3,2,1,321,Loyal Customers
18006,18,4,969.51,4,3,3,433,Champions
18007,388,1,215.22,1,2,1,121,Lost
18008,65,23,19759.079999999998,3,4,4,344,Champions
18009,230,8,2144.23,2,4,3,243,At Risk
18010,252,1,174.8,2,2,1,221,At Risk
18011,363,2,513.58,2,2,2,222,At Risk
18012,718,1,115.3,1,2,1,121,Lost
18013,150,2,187.29,2,2,1,221,At Risk
18014,23,1,162.22,4,2,1,421,Loyal Customers
18016,27,7,1954.56,3,4,3,343,Champions
18017,76,4,688.0,3,3,2,332,Loyal Customers
18018,103,4,297.99,2,3,1,231,At Risk
18019,47,1,38.45,3,2,1,321,Loyal Customers
18020,539,1,190.48000000000002,1,2,1,121,Lost
18021,505,2,216.41,1,2,1,121,Lost
18022,31,5,1507.25,3,3,3,333,Champions
18024,148,2,389.78,2,2,2,222,At Risk
18025,375,6,1177.72,2,3,3,233,At Risk
18026,496,2,2074.07,1,2,3,123,Cannot Lose Them
18027,94,1,115.31,3,2,1,321,Loyal Customers
18028,578,1,192.05,1,2,1,121,Lost
18029,637,1,433.77,1,2,2,122,Lost
18030,37,1,121.1,3,2,1,321,Loyal Customers
18031,374,1,451.3,2,2,2,222,At Risk
18032,329,1,73.5,2,2,1,221,At Risk
18033,60,1,93.82000000000001,3,2,1,321,Loyal Customers
18034,17,3,754.2,4,3,2,432,Loyal Customers
18035,31,5,1260.23,3,3,3,333,Champions
18036,27,11,1545.49,3,4,3,343,Champions
18037,149,15,167.42,2,4,1,241,At Risk
18038,551,1,141.48,1,2,1,121,Lost
18039,370,4,548.22,2,3,2,232,At Risk
18040,14,2,357.20000000000005,4,2,2,422,Loyal Customers
18041,7,38,8648.31,4,4,4,444,Champions
18042,49,2,281.15,3,2,1,321,Loyal Customers
18043,20,3,821.45,4,3,2,432,Loyal Customers
18044,32,17,3294.71,3,4,4,344,Champions
18045,41,1,178.34,3,2,1,321,Loyal Customers
18046,645,1,189.63,1,2,1,121,Lost
18047,377,2,326.09,1,2,1,121,Lost
18048,198,3,394.93,2,3,2,232,At Risk
18049,432,2,500.92,1,2,2,122,Lost
18050,354,2,412.06,2,2,2,222,At Risk
18051,629,7,2282.28,1,4,4,144,Hibernating
18052,560,1,10877.18,1,2,4,124,Cannot Lose Them
18053,66,3,571.07,3,3,2,332,Loyal Customers
18054,388,1,176.5,1,2,1,121,Lost
18055,2,14,11143.12,4,4,4,444,Champions
18056,283,2,554.6,2,2,2,222,At Risk
18057,388,3,1188.46,1,3,3,133,Hibernating
18058,5,3,774.06,4,3,2,432,Loyal Customers
18059,18,3,306.46,4,3,1,431,Loyal Customers
18060,403,2,1185.46,1,2,3,123,Cannot Lose Them
18061,17,28,6488.97,4,4,4,444,Champions
18062,168,6,1632.67,2,3,3,233,At Risk
18063,386,2,186.60000000000002,1,2,1,121,Lost
18064,128,11,4481.83,2,4,4,244,At Risk
18065,1,29,5866.63,4,4,4,444,Champions
18066,70,3,1440.4,3,3,3,333,Champions
18067,35,1,396.33,3,2,2,322,Loyal Customers
18068,284,1,101.7,2,2,1,221,At Risk
18069,21,11,4464.92,4,4,4,444,Champions
18070,664,1,314.1,1,2,1,121,Lost
18071,253,6,1428.63,2,3,3,233,At Risk
18072,181,1,247.44,2,2,1,221,At Risk
18073,109,12,3859.82,2,4,4,244,At Risk
18074,364,2,1509.04,2,2,3,223,At Risk
18075,18,20,5783.29,4,4,4,444,Champions
18076,375,1,151.49,2,2,1,221,At Risk
18077,3,18,4283.66,4,4,4,444,Champions
18078,212,4,725.53,2,3,2,232,At Risk
18079,40,5,4203.93,3,3,4,334,Champions
18080,14,2,1231.5,4,2,3,423,Loyal Customers
18081,31,3,343.45,3,3,2,332,Loyal Customers
18082,21,1,680.84,4,2,2,422,Loyal Customers
18083,393,1,463.53,1,2,2,122,Lost
18084,11,3,795.23,4,3,2,432,Loyal Customers
18085,325,4,1645.75,2,3,3,233,At Risk
18086,269,1,101.34,2,2,1,221,At Risk
18087,93,17,14761.52,3,4,4,344,Champions
18088,56,1,166.03,3,2,1,321,Loyal Customers
18089,442,1,428.45,1,2,2,122,Lost
18090,417,1,321.9,1,2,1,121,Lost
18091,588,1,360.85,1,2,2,122,Lost
18092,34,17,15617.6,3,4,4,344,Champions
18093,88,8,4452.71,3,4,4,344,Champions
18094,77,13,6391.52,3,4,4,344,Champions
18095,308,5,2303.09,2,3,4,234,At Risk
18096,7,6,1657.87,4,3,3,433,Champions
18097,3,11,4627.92,4,4,4,444,Champions
18098,391,1,527.94,1,2,2,122,Lost
18099,122,1,168.31,2,2,1,221,At Risk
18100,545,1,451.56,1,2,2,122,Lost
18101,6,5,622.01,4,3,2,432,Loyal Customers
18102,7,142,597336.11,4,4,4,444,Champions
18103,544,1,105.8,1,2,1,121,Lost
18104,32,1,754.64,3,2,2,322,Loyal Customers
18105,33,1,113.48000000000002,3,2,1,321,Loyal Customers
18106,325,6,1441.06,2,3,3,233,At Risk
18107,438,1,165.88,1,2,1,121,Lost
18108,249,3,848.8100000000001,2,3,2,232,At Risk
18109,2,37,9140.49,4,4,4,444,Champions
18110,15,2,392.28000000000003,4,2,2,422,Loyal Customers
18111,585,1,405.85,1,2,2,122,Lost
18112,7,4,773.36,4,3,2,432,Loyal Customers
18113,362,1,152.64000000000001,2,2,1,221,At Risk
18114,285,1,220.1,2,2,1,221,At Risk
18115,693,1,9.700000000000001,1,2,1,121,Lost
18116,63,13,2134.4900000000002,3,4,3,343,Champions
18117,21,1,315.65,4,2,1,421,Loyal Customers
18118,6,29,6696.88,4,4,4,444,Champions
18119,361,1,361.82,2,2,2,222,At Risk
18120,209,1,111.15,2,2,1,221,At Risk
18121,145,2,653.3000000000001,2,2,2,222,At Risk
18122,4,6,1793.06,4,3,3,433,Champions
18123,19,3,666.64,4,3,2,432,Loyal Customers
18124,467,1,102.65,1,2,1,121,Lost
18125,25,4,1131.75,4,3,3,433,Champions
18126,56,1,200.92,3,2,1,321,Loyal Customers
18127,14,4,556.13,4,3,2,432,Loyal Customers
18128,532,1,399.29,1,2,2,122,Lost
18129,238,1,112.55000000000001,2,2,1,221,At Risk
18130,10,3,1059.39,4,3,3,433,Champions
18131,627,1,222.95999999999998,1,2,1,121,Lost
18132,499,1,220.13,1,2,1,121,Lost
18133,207,1,931.5,2,2,3,223,At Risk
18134,593,2,445.0,1,2,2,122,Lost
18135,24,10,1249.6200000000001,4,4,3,443,Champions
18136,58,5,1631.3600000000001,3,3,3,333,Champions
18137,546,2,145.99,1,2,1,121,Lost
18138,290,1,152.65,2,2,1,221,At Risk
18139,13,6,8438.34,4,3,4,434,Champions
18140,469,1,536.41,1,2,2,122,Lost
18141,397,2,882.47,1,2,3,123,Cannot Lose Them
18142,152,2,1019.52,2,2,3,223,At Risk
18143,112,2,1000.16,2,2,3,223,At Risk
18144,3,19,5058.0,4,4,4,444,Champions
18145,8,11,5609.74,4,4,4,444,Champions
18146,136,2,160.35,2,2,1,221,At Risk
18147,41,2,179.34,3,2,1,321,Loyal Customers
18148,642,1,112.85000000000001,1,2,1,121,Lost
18149,46,7,1553.96,3,4,3,343,Champions
18150,27,3,566.58,3,3,2,332,Loyal Customers
18151,130,6,1879.44,2,3,3,233,At Risk
18152,641,1,426.69,1,2,2,122,Lost
18153,654,1,246.22,1,2,1,121,Lost
18154,39,4,753.9,3,3,2,332,Loyal Customers
18155,70,3,371.62,3,3,2,332,Loyal Customers
18156,8,2,862.52,4,2,2,422,Loyal Customers
18157,566,1,213.9,1,2,1,121,Lost
18158,4,2,453.4,4,2,2,422,Loyal Customers
18159,296,1,530.15,2,2,2,222,At Risk
18160,52,3,1003.88,3,3,3,333,Champions
18161,10,6,1803.1000000000001,4,3,3,433,Champions
18162,727,1,371.51,1,2,2,122,Lost
18163,579,1,728.84,1,2,2,122,Lost
18164,33,1,399.65,3,2,2,322,Loyal Customers
18165,172,1,302.46,2,2,1,221,At Risk
18166,619,1,175.5,1,2,1,121,Lost
18167,18,3,1384.8600000000001,4,3,3,433,Champions
18168,171,16,3698.8,2,4,4,244,At Risk
18169,56,1,202.65,3,2,1,321,Loyal Customers
18170,28,9,2878.0,3,4,4,344,Champions
18171,54,9,2437.31,3,4,4,344,Champions
18172,10,52,17467.24,4,4,4,444,Champions
18173,82,5,2696.36,3,3,4,334,Champions
18174,2,2,162.5,4,2,1,421,Loyal Customers
18175,671,1,176.10000000000002,1,2,1,121,Lost
18176,353,1,476.35,2,2,2,222,At Risk
18177,26,9,2216.32,4,4,3,443,Champions
18178,124,11,6103.74,2,4,4,244,At Risk
18179,4,8,2547.55,4,4,4,444,Champions
18180,55,5,1533.02,3,3,3,333,Champions
18181,19,5,1188.34,4,3,3,433,Champions
18182,458,1,291.13,1,2,1,121,Lost
18183,222,2,632.07,2,2,2,222,At Risk
18184,10,1,49.8,4,2,1,421,Loyal Customers
18185,244,1,304.25,2,2,1,221,At Risk
18186,718,1,329.58000000000004,1,2,1,121,Lost
18187,627,1,724.89,1,2,2,122,Lost
18188,10,6,3280.59,4,3,4,434,Champions
18189,73,3,1403.73,3,3,3,333,Champions
18190,187,5,745.62,2,3,2,232,At Risk
18191,257,2,529.4,2,2,2,222,At Risk
18192,67,1,957.97,3,2,3,323,Loyal Customers
18193,160,3,1207.3500000000001,2,3,3,233,At Risk
18194,77,6,4162.04,3,3,4,334,Champions
18195,382,1,101.16,1,2,1,121,Lost
18196,90,4,1457.19,3,3,3,333,Champions
18197,571,1,230.1,1,2,1,121,Lost
18198,26,16,5107.110000000001,4,4,4,444,Champions
18199,679,1,344.75,1,2,2,122,Lost
18200,101,1,150.35,3,2,1,321,Loyal Customers
18201,718,1,447.53000000000003,1,2,2,122,Lost
18202,195,3,1396.99,2,3,3,233,At Risk
18203,153,4,492.52,2,3,2,232,At Risk
18204,66,3,1975.3500000000001,3,3,3,333,Champions
18205,31,2,517.36,3,2,2,322,Loyal Customers
18206,548,1,314.65999999999997,1,2,1,121,Lost
18207,494,1,544.47,1,2,2,122,Lost
18208,561,1,360.08,1,2,2,122,Lost
18209,24,1,139.10000000000002,4,2,1,421,Loyal Customers
18210,5,6,2590.93,4,3,4,434,Champions
18211,21,5,600.07,4,3,2,432,Loyal Customers
18212,321,2,514.37,2,2,2,222,At Risk
18213,232,1,232.48000000000002,2,2,1,221,At Risk
18214,526,4,1780.34,1,3,3,133,Hibernating
18215,84,5,2232.4900000000002,3,3,3,333,Champions
18216,26,1,481.75,4,2,2,422,Loyal Customers
18217,24,4,945.04,4,3,3,433,Champions
18218,207,4,1121.84,2,3,3,233,At Risk
18219,38,16,3320.52,3,4,4,344,Champions
18220,222,6,1921.76,2,3,3,233,At Risk
18221,17,6,1424.94,4,3,3,433,Champions
18222,88,1,443.0,3,2,2,322,Loyal Customers
18223,35,25,13422.130000000001,3,4,4,344,Champions
18224,259,1,158.95000000000002,2,2,1,221,At Risk
18225,16,25,12714.52,4,4,4,444,Champions
18226,39,26,11878.88,3,4,4,344,Champions
18227,213,2,388.75,2,2,2,222,At Risk
18228,52,2,779.9,3,2,2,322,Loyal Customers
18229,7,28,10803.71,4,4,4,444,Champions
18230,4,9,4291.06,4,4,4,444,Champions
18231,187,28,6854.17,2,4,4,244,At Risk
18232,77,4,592.97,3,3,2,332,Loyal Customers
18233,321,1,440.0,2,2,2,222,At Risk
18234,547,1,179.6,1,2,1,121,Lost
18235,67,3,1796.48,3,3,3,333,Champions
18236,25,12,1795.3500000000001,4,4,3,443,Champions
18237,60,4,861.35,3,3,2,332,Loyal Customers
18238,511,1,270.92,1,2,1,121,Lost
18239,214,6,2150.36,2,3,3,233,At Risk
18240,42,1,422.58,3,2,2,322,Loyal Customers
18241,5,21,2986.9900000000002,4,4,4,444,Champions
18242,67,8,3605.21,3,4,4,344,Champions
18243,409,1,515.78,1,2,2,122,Lost
18244,426,2,568.64,1,2,2,122,Lost
18245,2,20,6324.9800000000005,4,4,4,444,Champions
18246,19,3,758.8199999999999,4,3,2,432,Loyal Customers
18247,410,3,839.73,1,3,2,132,Hibernating
18248,118,2,804.02,2,2,2,222,At Risk
18249,12,1,95.34,4,2,1,421,Loyal Customers
18250,305,1,349.27,2,2,2,222,At Risk
18251,82,9,26278.86,3,4,4,344,Champions
18252,46,7,1533.69,3,4,3,343,Champions
18253,638,1,317.88,1,2,1,121,Lost
18254,576,1,267.9,1,2,1,121,Lost
18255,84,2,303.15,3,2,1,321,Loyal Customers
18256,383,1,110.69999999999999,1,2,1,121,Lost
18257,34,12,4600.15,3,4,4,344,Champions
18258,459,6,2059.67,1,3,3,133,Hibernating
18259,20,7,4318.2,4,4,4,444,Champions
18260,168,23,9947.26,2,4,4,244,At Risk
18261,38,2,324.24,3,2,1,321,Loyal Customers
18262,135,3,577.54,2,3,2,232,At Risk
18263,21,3,1213.16,4,3,3,433,Champions
